time,pattern-recognition-frequency
2789270,30212
2789335,30213
2789522,30214
2789617,30215
2789713,30216
2789808,30217
2789835,30218
2789999,30219
2790122,30220
2790194,30221
2790223,30222
2790329,30223
2790453,30224
2790773,30225
2790889,30226
2791001,30227
2791018,30228
2791132,30229
2791149,30230
2791210,30231
2791302,30232
2791509,30233
2791577,30234
2791694,30235
2791722,30236
2791812,30237
2791905,30238
2791919,30239
2791932,30240
2792025,30241
2792118,30242
2792132,30243
2792145,30244
2792224,30245
2792416,30246
2792486,30247
2792575,30248
2792591,30249
2792604,30250
2792709,30251
2792790,30252
2792817,30253
2792906,30254
2793413,30255
2793426,30256
2793500,30257
2793516,30258
2793619,30259
2793632,30260
2793728,30261
2793798,30262
2793814,30263
2793917,30264
2793930,30265
2794104,30266
2794195,30267
2794378,30268
2794412,30269
2794493,30270
2794524,30271
2794611,30272
2794719,30273
2794802,30274
2794887,30275
2794914,30276
2795109,30277
2795122,30278
2795201,30279
2795234,30280
2795329,30281
2795443,30282
2795476,30283
2795560,30284
2795576,30285
2795677,30286
2795694,30287
2795708,30288
2795883,30289
2795982,30290
2796078,30291
2796201,30292
2796366,30293
2796380,30294
2796394,30295
2796482,30296
2796565,30297
2796748,30298
2796762,30299
2796962,30300
2796976,30301
2796990,30302
2797079,30303
2797108,30304
2797323,30305
2797350,30306
2797420,30307
2797448,30308
2797539,30309
2797552,30310
2797565,30311
2797659,30312
2797717,30313
2797812,30314
2798023,30315
2798131,30316
2798158,30317
2798552,30318
2798583,30319
2798645,30320
2798675,30321
2798741,30322
2798830,30323
2798915,30324
2799036,30325
2799164,30326
2799178,30327
2799262,30328
2799347,30329
2799456,30330
2799565,30331
2799593,30332
2799668,30333
2799765,30334
2799900,30335
2800343,30336
2800466,30337
2800493,30338
2800582,30339
2800696,30340
2800805,30341
2800868,30342
2800980,30343
2800996,30344
2801009,30345
2801093,30346
2801189,30347
2801203,30348
2801217,30349
2801286,30350
2801318,30351
2801413,30352
2801428,30353
2801443,30354
2801524,30355
2801948,30356
2801961,30357
2801974,30358
2802080,30359
2802187,30360
2802200,30361
2802213,30362
2802302,30363
2802410,30364
2802541,30365
2802648,30366
2802736,30367
2802764,30368
2802852,30369
2802867,30370
2802975,30371
2803003,30372
2803121,30373
2803216,30374
2803326,30375
2803354,30376
2803442,30377
2803456,30378
2803577,30379
2803605,30380
2803694,30381
2803776,30382
2803905,30383
2803962,30384
2803993,30385
2804087,30386
2804102,30387
2804191,30388
2804276,30389
2804304,30390
2804398,30391
2804547,30392
2804630,30393
2804726,30394
2804828,30395
2804849,30396
2804919,30397
2804933,30398
2804946,30399
2805077,30400
2805138,30401
2805211,30402
2805329,30403
2805415,30404
2805514,30405
2805535,30406
2805603,30407
2805617,30408
2805678,30409
2805692,30410
2805793,30411
2805870,30412
2805887,30413
2805955,30414
2806018,30415
2806136,30416
2806149,30417
2806230,30418
2806413,30419
2806509,30420
2806615,30421
2806699,30422
2806987,30423
2807077,30424
2807140,30425
2807172,30426
2807267,30427
2807346,30428
2807413,30429
2807517,30430
2807530,30431
2807614,30432
2807629,30433
2807691,30434
2807722,30435
2807843,30436
2807915,30437
2807946,30438
2808020,30439
2808048,30440
2808107,30441
2808212,30442
2808233,30443
2808330,30444
2808418,30445
2808523,30446
2808663,30447
2808693,30448
2808785,30449
2808902,30450
2808935,30451
2809029,30452
2809058,30453
2809124,30454
2809614,30455
2809697,30456
2809759,30457
2809788,30458
2809998,30459
2810184,30460
2810214,30461
2810308,30462
2810372,30463
2810430,30464
2810503,30465
2810587,30466
2810681,30467
2810769,30468
2810783,30469
2810796,30470
2810875,30471
2810905,30472
2810978,30473
2811099,30474
2811115,30475
2811319,30476
2811350,30477
2811424,30478
2811453,30479
2811555,30480
2811568,30481
2811581,30482
2811659,30483
2811777,30484
2811805,30485
2811887,30486
2812086,30487
2812167,30488
2812229,30489
2812310,30490
2812342,30491
2812395,30492
2812409,30493
2812535,30494
2812598,30495
2812627,30496
2812710,30497
2812872,30498
2812943,30499
2813012,30500
2813044,30501
2813120,30502
2813151,30503
2813225,30504
2813296,30505
2813380,30506
2813481,30507
2813514,30508
2813586,30509
2813659,30510
2813690,30511
2813753,30512
2813841,30513
2813953,30514
2813985,30515
2814041,30516
2814076,30517
2814136,30518
2814290,30519
2814353,30520
2814424,30521
2814529,30522
2814562,30523
2814624,30524
2814683,30525
2814775,30526
2814867,30527
2814962,30528
2814993,30529
2815162,30530
2815341,30531
2815406,30532
2815465,30533
2815724,30534
2816023,30535
2816126,30536
2816157,30537
2816581,30538
2816730,30539
2816819,30540
2816940,30541
2817031,30542
2817058,30543
2817160,30544
2817174,30545
2817188,30546
2817286,30547
2817370,30548
2817713,30549
2817726,30550
2817741,30551
2817838,30552
2817905,30553
2817932,30554
2818034,30555
2818048,30556
2818158,30557
2818262,30558
2818275,30559
2818348,30560
2818494,30561
2818586,30562
2818617,30563
2818815,30564
2818829,30565
2818924,30566
2819171,30567
2819270,30568
2819283,30569
2819459,30570
2819490,30571
2819588,30572
2819609,30573
2819767,30574
2819794,30575
2819866,30576
2819957,30577
2820063,30578
2820085,30579
2820168,30580
2820182,30581
2820195,30582
2820274,30583
2820290,30584
2820380,30585
2820479,30586
2820495,30587
2820585,30588
2820686,30589
2820807,30590
2820907,30591
2820982,30592
2821012,30593
2821193,30594
2821311,30595
2821328,30596
2821521,30597
2821534,30598
2821547,30599
2821629,30600
2821643,30601
2821657,30602
2821757,30603
2821779,30604
2821867,30605
2821895,30606
2821997,30607
2822078,30608
2822205,30609
2822309,30610
2822388,30611
2822470,30612
2822552,30613
2822633,30614
2822715,30615
2822812,30616
2822872,30617
2822954,30618
2823066,30619
2823178,30620
2823247,30621
2823566,30622
2823594,30623
2823662,30624
2823676,30625
2823794,30626
2823807,30627
2823895,30628
2824040,30629
2824138,30630
2824152,30631
2824165,30632
2824235,30633
2824262,30634
2824350,30635
2824364,30636
2824377,30637
2824435,30638
2824452,30639
2824521,30640
2824534,30641
2824634,30642
2824649,30643
2824704,30644
2824774,30645
2824948,30646
2825009,30647
2825227,30648
2825240,30649
2825253,30650
2825342,30651
2825357,30652
2825370,30653
2825452,30654
2825468,30655
2825483,30656
2825569,30657
2825582,30658
2825671,30659
2825698,30660
2825823,30661
2825900,30662
2825984,30663
2825999,30664
2826072,30665
2826653,30666
2826724,30667
2826887,30668
2826947,30669
2826977,30670
2827057,30671
2827070,30672
2827188,30673
2827201,30674
2827306,30675
2827388,30676
2827481,30677
2827584,30678
2827695,30679
2827802,30680
2827923,30681
2828001,30682
2828031,30683
2828231,30684
2828244,30685
2828257,30686
2828465,30687
2828557,30688
2828570,30689
2828583,30690
2828761,30691
2828901,30692
2828994,30693
2829021,30694
2829113,30695
2829126,30696
2829139,30697
2829306,30698
2829335,30699
2829412,30700
2829627,30701
2829697,30702
2829814,30703
2829906,30704
2829934,30705
2830034,30706
2830122,30707
2830135,30708
2830226,30709
2830239,30710
2830252,30711
2830341,30712
2830354,30713
2830367,30714
2830549,30715
2830563,30716
2830771,30717
2830786,30718
2830799,30719
2830904,30720
2830934,30721
2831029,30722
2831097,30723
2831125,30724
2831223,30725
2831244,30726
2831394,30727
2831496,30728
2831509,30729
2831524,30730
2831725,30731
2831822,30732
2831835,30733
2831930,30734
2832013,30735
2832073,30736
2832142,30737
2832329,30738
2832343,30739
2832445,30740
2832458,30741
2832652,30742
2832666,30743
2832736,30744
2832751,30745
2832814,30746
2832843,30747
2832937,30748
2833056,30749
2833070,30750
2833159,30751
2833187,30752
2833238,30753
2833269,30754
2833376,30755
2833391,30756
2833502,30757
2833560,30758
2833654,30759
2833961,30760
2834031,30761
2834064,30762
2834115,30763
2834216,30764
2834292,30765
2834407,30766
2834536,30767
2834549,30768
2834647,30769
2834750,30770
2834858,30771
2834887,30772
2834977,30773
2835048,30774
2835079,30775
2835136,30776
2835167,30777
2835231,30778
2835333,30779
2835360,30780
2835452,30781
2835481,30782
2835571,30783
2835634,30784
2835716,30785
2835941,30786
2836020,30787
2836090,30788
2836107,30789
2836225,30790
2836400,30791
2836413,30792
2836426,30793
2836529,30794
2836611,30795
2836624,30796
2836637,30797
2836760,30798
2836827,30799
2836840,30800
2837024,30801
2837054,30802
2837229,30803
2837244,30804
2837257,30805
2837339,30806
2837355,30807
2837471,30808
2837553,30809
2837665,30810
2837737,30811
2837828,30812
2837937,30813
2838009,30814
2838094,30815
2838107,30816
2838181,30817
2838208,30818
2838296,30819
2838309,30820
2838426,30821
2838571,30822
2838760,30823
2838947,30824
2838977,30825
2839168,30826
2839266,30827
2839287,30828
2839373,30829
2839666,30830
2839679,30831
2840360,30832
2840702,30833
2840808,30834
2840823,30835
2841131,30836
2841144,30837
2841605,30838
2841771,30839
2841867,30840
2841881,30841
2841894,30842
2841998,30843
2842011,30844
2842100,30845
2842233,30846
2842314,30847
2842327,30848
2842508,30849
2842535,30850
2842637,30851
2842782,30852
2842872,30853
2842900,30854
2842970,30855
2843090,30856
2843193,30857
2843473,30858
2843843,30859
2843936,30860
2844019,30861
2844032,30862
2844047,30863
2844166,30864
2844179,30865
2844268,30866
2844295,30867
2844384,30868
2844397,30869
2844410,30870
2844527,30871
2844624,30872
2844811,30873
2844893,30874
2844920,30875
2844993,30876
2845014,30877
2845086,30878
2845147,30879
2845241,30880
2845481,30881
2845662,30882
2845676,30883
2845778,30884
2845792,30885
2845866,30886
2845896,30887
2845959,30888
2846040,30889
2846309,30890
2846412,30891
2846527,30892
2846555,30893
2847265,30894
2847346,30895
2847373,30896
2847444,30897
2847458,30898
2847734,30899
2847851,30900
2847864,30901
2847923,30902
2847953,30903
2848027,30904
2848040,30905
2848334,30906
2848457,30907
2848549,30908
2848578,30909
2848647,30910
2848661,30911
2848950,30912
2848982,30913
2849056,30914
2849083,30915
2849154,30916
2849273,30917
2849287,30918
2849300,30919
2849426,30920
2849518,30921
2850247,30922
2850275,30923
2850365,30924
2850380,30925
2850466,30926
2850560,30927
2850643,30928
2850664,30929
2850753,30930
2850779,30931
2850869,30932
2851064,30933
2851091,30934
2851189,30935
2851210,30936
2851459,30937
2851559,30938
2851580,30939
2851672,30940
2851700,30941
2851789,30942
2851993,30943
2852006,30944
2852214,30945
2852317,30946
2852332,30947
2852564,30948
2852589,30949
2852987,30950
2853000,30951
2853103,30952
2853184,30953
2853486,30954
2853499,30955
2853512,30956
2853629,30957
2853703,30958
2853774,30959
2853801,30960
2853862,30961
2854058,30962
2854131,30963
2854230,30964
2854243,30965
2854452,30966
2854549,30967
2854784,30968
2854854,30969
2854881,30970
2855066,30971
2855278,30972
2855289,30973
2855372,30974
2855400,30975
2855489,30976
2855504,30977
2855517,30978
2855612,30979
2855640,30980
2855728,30981
2855742,30982
2855831,30983
2856139,30984
2856241,30985
2856255,30986
2856343,30987
2856357,30988
2856477,30989
2856570,30990
2856679,30991
2856760,30992
2856864,30993
2856877,30994
2856968,30995
2856981,30996
2856994,30997
2857102,30998
2857116,30999
2857202,31000
2857317,31001
2857493,31002
2857520,31003
2857593,31004
2857614,31005
2857703,31006
2857810,31007
2857934,31008
2857955,31009
2858105,31010
2858304,31011
2858331,31012
2858429,31013
2858450,31014
2858517,31015
2858544,31016
2858642,31017
2858663,31018
2858760,31019
2858830,31020
2858859,31021
2858930,31022
2859001,31023
2859317,31024
2859398,31025
2859428,31026
2859513,31027
2859595,31028
2859609,31029
2859622,31030
2859696,31031
2859709,31032
2859724,31033
2859795,31034
2860006,31035
2860020,31036
2860124,31037
2860204,31038
2860235,31039
2860311,31040
2860436,31041
2860557,31042
2860571,31043
2860653,31044
2860773,31045
2860787,31046
2860800,31047
2860873,31048
2860894,31049
2860991,31050
2861085,31051
2861106,31052
2861713,31053
2861854,31054
2861945,31055
2862053,31056
2862156,31057
2862173,31058
2862190,31059
2862291,31060
2862308,31061
2862415,31062
2862522,31063
2862536,31064
2862660,31065
2862836,31066
2862863,31067
2863053,31068
2863080,31069
2863161,31070
2863176,31071
2863190,31072
2863261,31073
2863293,31074
2863367,31075
2863460,31076
2863492,31077
2863564,31078
2863661,31079
2863677,31080
2863693,31081
2863773,31082
2863803,31083
2863899,31084
2863912,31085
2864099,31086
2864126,31087
2864188,31088
2864238,31089
2864336,31090
2864427,31091
2864442,31092
2864530,31093
2864624,31094
2864800,31095
2864962,31096
2865185,31097
2865388,31098
2865426,31099
2865567,31100
2865668,31101
2865773,31102
2865785,31103
2865857,31104
2865878,31105
2865946,31106
2866037,31107
2866119,31108
2866137,31109
2866232,31110
2866318,31111
2866333,31112
2866406,31113
2866465,31114
2866535,31115
2866647,31116
2866738,31117
2866822,31118
2866947,31119
2866961,31120
2867143,31121
2867252,31122
2867266,31123
2867354,31124
2867382,31125
2867478,31126
2867550,31127
2867579,31128
2867786,31129
2867800,31130
2867911,31131
2867932,31132
2868004,31133
2868025,31134
2868097,31135
2868118,31136
2868325,31137
2868458,31138
2868564,31139
2869013,31140
2869040,31141
2869230,31142
2869257,31143
2869556,31144
2869773,31145
2869800,31146
2870148,31147
2870177,31148
2870270,31149
2870283,31150
2870296,31151
2870447,31152
2870497,31153
2870620,31154
2870633,31155
2870646,31156
2870740,31157
2870849,31158
2871170,31159
2871186,31160
2871280,31161
2871295,31162
2871377,31163
2871394,31164
2871468,31165
2871501,31166
2871594,31167
2871719,31168
2871733,31169
2871826,31170
2871839,31171
2871852,31172
2871943,31173
2871957,31174
2872050,31175
2872077,31176
2872156,31177
2872186,31178
2872262,31179
2872383,31180
2872554,31181
2872567,31182
2872580,31183
2873299,31184
2873331,31185
2873426,31186
2873528,31187
2873549,31188
2873619,31189
2873647,31190
2873739,31191
2873833,31192
2873862,31193
2873960,31194
2873990,31195
2874083,31196
2874097,31197
2874303,31198
2874398,31199
2874470,31200
2874758,31201
2874771,31202
2874851,31203
2874952,31204
2875360,31205
2875373,31206
2875563,31207
2875585,31208
2875663,31209
2875685,31210
2875760,31211
2875782,31212
2875844,31213
2875875,31214
2875951,31215
2876049,31216
2876071,31217
2876384,31218
2876468,31219
2876551,31220
2876564,31221
2876577,31222
2876665,31223
2876678,31224
2876691,31225
2876780,31226
2876793,31227
2876806,31228
2876896,31229
2876910,31230
2876924,31231
2877017,31232
2877045,31233
2877147,31234
2877160,31235
2877173,31236
2877262,31237
2877289,31238
2877360,31239
2877442,31240
2877530,31241
2877602,31242
2877615,31243
2877630,31244
2877713,31245
2877771,31246
2877906,31247
2877919,31248
2877934,31249
2878019,31250
2878047,31251
2878148,31252
2878212,31253
2878228,31254
2878244,31255
2878311,31256
2878338,31257
2878489,31258
2878622,31259
2878705,31260
2878815,31261
2878842,31262
2878900,31263
2878929,31264
2879024,31265
2879114,31266
2879145,31267
2879241,31268
2879270,31269
2879332,31270
2879362,31271
2879468,31272
2879496,31273
2879562,31274
2879575,31275
2879588,31276
2879697,31277
2879712,31278
2879804,31279
2879830,31280
2879927,31281
2880020,31282
2880152,31283
2880165,31284
2880268,31285
2880375,31286
2880510,31287
2880592,31288
2880689,31289
2880702,31290
2880798,31291
2880903,31292
2880914,31293
2881014,31294
2881085,31295
2881112,31296
2881214,31297
2881227,31298
2881240,31299
2881309,31300
2881410,31301
2881515,31302
2881530,31303
2881718,31304
2881767,31305
2881819,31306
2881937,31307
2881950,31308
2881963,31309
2882879,31310
2882907,31311
2882996,31312
2883010,31313
2883113,31314
2883126,31315
2883139,31316
2883213,31317
2883226,31318
2883241,31319
2883336,31320
2883349,31321
2883362,31322
2883451,31323
2883514,31324
2883543,31325
2883624,31326
2883958,31327
2884035,31328
2884237,31329
2884318,31330
2884391,31331
2884419,31332
2884505,31333
2884533,31334
2884612,31335
2884813,31336
2884826,31337
2884936,31338
2885013,31339
2885121,31340
2885225,31341
2885339,31342
2885353,31343
2885367,31344
2885461,31345
2885475,31346
2885550,31347
2885619,31348
2885741,31349
2885770,31350
2885864,31351
2885893,31352
2886023,31353
2886092,31354
2886189,31355
2886307,31356
2886805,31357
2886884,31358
2886982,31359
2887009,31360
2887104,31361
2887118,31362
2887194,31363
2887222,31364
2887483,31365
2887496,31366
2887509,31367
2887736,31368
2887749,31369
2887851,31370
2887865,31371
2887879,31372
2887960,31373
2887975,31374
2888071,31375
2888142,31376
2888216,31377
2888281,31378
2888294,31379
2888307,31380
2888397,31381
2888410,31382
2888527,31383
2888540,31384
2888611,31385
2888641,31386
2888819,31387
2888912,31388
2888926,31389
2888941,31390
2888995,31391
2889065,31392
2889134,31393
2889206,31394
2889290,31395
2889360,31396
2889392,31397
2889467,31398
2889540,31399
2889618,31400
2889645,31401
2889701,31402
2889803,31403
2889816,31404
2889876,31405
2889962,31406
2889976,31407
2890057,31408
2890070,31409
2890148,31410
2890162,31411
2890260,31412
2890463,31413
2890581,31414
2890609,31415
2890701,31416
2890717,31417
2890733,31418
2890898,31419
2890928,31420
2891021,31421
2891036,31422
2891135,31423
2891217,31424
2891348,31425
2891445,31426
2891536,31427
2891549,31428
