time,time-spent-deliberating
1575454,155211
1575468,155214
1575481,155218
1575553,155222
1575564,155226
1575573,155230
1575642,155234
1575653,155238
1575662,155242
1575725,155246
1575739,155250
1575754,155255
1575834,155259
1575848,155263
1575863,155267
1575953,155272
1576027,155277
1576119,155281
1576190,155284
1576203,155288
1576310,155292
1576321,155295
1576331,155298
1576387,155301
1576401,155305
1576416,155309
1576513,155313
1576524,155316
1576534,155320
1576606,155324
1576617,155328
1576628,155332
1576700,155336
1576711,155340
1576722,155344
1576794,155348
1576805,155352
1576814,155356
1576883,155360
1576894,155364
1576969,155368
1576980,155371
1576990,155374
1577047,155378
1577061,155381
1577149,155384
1577162,155389
1577237,155392
1577250,155395
1577263,155398
1577353,155401
1577366,155404
1577379,155408
1577473,155411
1577486,155414
1577499,155417
1577578,155421
1577659,155425
1577674,155430
1577689,155434
1577761,155438
1577775,155441
1577789,155445
1577860,155449
1577874,155453
1577954,155457
1578045,155460
1578058,155463
1578071,155466
1578173,155469
1578186,155472
1578199,155476
1578289,155480
1578359,155484
1578373,155488
1578446,155491
1578456,155495
1578467,155498
1578532,155502
1578543,155506
1578552,155510
1578623,155514
1578637,155518
1578709,155521
1578722,155524
1578735,155528
1578805,155532
1578876,155535
1578889,155539
1578964,155543
1578975,155547
1579068,155550
1579081,155554
1579095,155558
1579168,155562
1579179,155566
1579191,155569
1579263,155573
1579274,155576
1579284,155579
1579330,155583
1579345,155588
1579361,155592
1579436,155596
1579447,155600
1579535,155606
1579550,155610
1579565,155614
1579626,155617
1579640,155621
1579656,155624
1579728,155628
1579739,155631
1579749,155634
1579820,155638
1579831,155641
1579913,155645
1579928,155649
1579995,155653
1580006,155657
1580081,155661
1580092,155665
1580160,155669
1580174,155672
1580236,155677
1580251,155681
1580348,155685
1580359,155689
1580370,155693
1580442,155697
1580453,155700
1580463,155703
1580509,155707
1580524,155711
1580539,155716
1580615,155720
1580626,155723
1580636,155727
1580708,155730
1580721,155734
1580797,155737
1580807,155741
1580818,155744
1580915,155747
1580925,155751
1581016,155756
1581120,155761
1581136,155764
1581149,155767
1581242,155771
1581256,155774
1581269,155779
1581350,155782
1581363,155785
1581376,155788
1581465,155792
1581480,155795
1581493,155799
1581562,155803
1581576,155808
1581591,155812
1581688,155816
1581702,155819
1581715,155823
1581785,155826
1581798,155829
1581811,155833
1581886,155837
1581902,155842
1581919,155847
1582003,155851
1582018,155855
1582107,155858
1582121,155861
1582134,155865
1582207,155868
1582217,155872
1582228,155875
1582300,155878
1582310,155882
1582321,155886
1582419,155889
1582429,155893
1582527,155896
1582537,155900
1582610,155903
1582620,155907
1582631,155910
1582738,155913
1582748,155917
1582759,155920
1582831,155923
1582841,155927
1582914,155930
1582924,155934
1582997,155938
1583008,155942
1583020,155945
1583092,155949
1583103,155953
1583114,155957
1583189,155961
1583200,155965
1583211,155968
1583285,155972
1583296,155976
1583368,155979
1583381,155983
1583454,155986
1583464,155990
1583530,155994
1583541,155997
1583551,156001
1583623,156005
1583634,156008
1583644,156012
1583721,156016
1583732,156020
1583741,156024
1583803,156029
1583820,156033
1583835,156037
1583917,156041
1583931,156045
1583947,156050
1584051,156053
1584065,156056
1584078,156060
1584160,156065
1584178,156069
1584192,156073
1584252,156078
1584270,156082
1584284,156086
1584344,156090
1584358,156093
1584371,156097
1584448,156101
1584459,156105
1584468,156109
1584537,156113
1584548,156117
1584557,156121
1584626,156124
1584639,156128
1584653,156131
1584725,156134
1584735,156138
1584746,156141
1584818,156144
1584828,156148
1584904,156151
1584914,156155
1584925,156158
1584982,156162
1584997,156166
1585012,156170
1585109,156174
1585120,156178
1585179,156182
1585193,156186
1585208,156190
1585267,156193
1585282,156197
1585300,156201
1585379,156205
1585390,156209
1585401,156213
1585451,156216
1585466,156220
1585484,156225
1585522,156228
1585537,156232
1585634,156236
1585650,156240
1585689,156245
1585709,156250
1585729,156253
1585813,156257
1585829,156262
1585845,156266
1585910,156270
1585926,156274
1585941,156278
1586008,156283
1586024,156287
1586085,156290
1586100,156294
1586118,156297
1586174,156301
1586189,156304
1586205,156308
1586279,156313
1586296,156318
1586314,156324
1586385,156330
1586403,156334
1586418,156338
1586478,156341
1586493,156345
1586565,156349
1586581,156354
1586631,156358
1586645,156363
1586713,156368
1586730,156373
1586748,156378
1586819,156383
1586838,156388
1586855,156393
1586928,156397
1586944,156401
1587026,156406
1587043,156410
1587058,156414
1587140,156418
1587155,156421
1587225,156425
1587239,156429
1587253,156433
1587342,156436
1587355,156439
1587434,156443
1587449,156446
1587463,156450
1587546,156455
1587562,156459
1587576,156463
1587668,156467
1587683,156471
1587697,156475
1587788,156480
1587804,156484
1587818,156488
1587911,156492
1587926,156496
1587940,156500
1588037,156504
1588052,156508
1588143,156513
1588159,156517
1588174,156521
1588243,156526
1588261,156531
1588279,156535
1588357,156540
1588374,156544
1588390,156548
1588477,156552
1588493,156556
1588576,156560
1588590,156564
1588605,156568
1588693,156571
1588707,156575
1588721,156578
1588793,156582
1588809,156586
1588825,156591
1588910,156595
1588926,156599
1588942,156604
1589016,156609
1589034,156614
1589052,156619
1589123,156625
1589143,156631
1589163,156637
1589233,156642
1589305,156647
1589379,156653
1589399,156659
1589419,156665
1589491,156670
1589510,156676
1589530,156682
1589601,156688
1589620,156693
1589638,156698
1589709,156703
1589728,156709
1589748,156715
1589818,156720
1589835,156724
1589851,156728
1589942,156732
1589956,156735
1589969,156739
1590052,156742
1590066,156746
1590156,156750
1590171,156754
1590185,156757
1590277,156761
1590291,156765
1590305,156769
1590389,156773
1590405,156777
1590474,156781
1590488,156785
1590562,156788
1590575,156791
1590588,156794
1590690,156797
1590703,156800
1590794,156803
1590807,156806
1590821,156809
1590924,156813
1590938,156816
1590951,156820
1591042,156823
1591055,156826
1591144,156829
1591157,156832
1591170,156835
1591258,156838
1591271,156841
1591284,156844
1591377,156847
1591390,156852
1591449,156856
1591464,156860
1591479,156864
1591548,156868
1591562,156872
1591577,156876
1591681,156879
1591694,156882
1591707,156885
1591791,156888
1591805,156892
1591877,156896
1591888,156899
1591898,156903
1591961,156907
1591975,156911
1591990,156916
1592085,156920
1592099,156924
1592113,156928
1592176,156933
1592247,156938
1592263,156942
1592278,156946
1592350,156949
1592365,156954
1592383,156958
1592477,156962
1592491,156966
1592505,156971
1592584,156975
1592598,156979
1592613,156983
1592709,156987
1592723,156991
1592739,156995
1592820,156999
1592834,157003
1592848,157007
1592938,157010
1592951,157013
1592964,157016
1593055,157020
1593070,157025
1593146,157029
1593160,157033
1593174,157038
1593263,157042
1593321,157046
1593335,157053
1593353,157057
1593443,157061
1593458,157065
1593473,157069
1593554,157074
1593604,157079
1593653,157083
1593669,157087
1593685,157092
1593780,157096
1593794,157099
1593807,157102
1593898,157105
1593911,157108
1593924,157112
1594020,157116
1594034,157119
1594047,157123
1594134,157126
1594147,157129
1594160,157132
1594240,157135
1594254,157139
1594344,157143
1594358,157146
1594371,157149
1594459,157152
1594472,157155
1594563,157158
1594576,157161
1594589,157164
1594677,157167
1594690,157171
1594764,157176
1594848,157180
1594862,157184
1594934,157188
1594945,157192
1595013,157196
1595027,157199
1595040,157203
1595120,157207
1595134,157210
1595148,157214
1595240,157217
1595253,157221
1595268,157225
1595339,157229
1595353,157233
1595367,157237
1595439,157241
1595450,157245
1595461,157248
1595523,157253
1595573,157258
1595619,157263
1595637,157267
1595674,157272
1595692,157276
1595711,157281
1595800,157285
1595815,157289
1595865,157294
1595882,157298
1595984,157301
1595998,157304
1596011,157307
1596093,157312
1596111,157315
1596125,157319
1596204,157322
1596218,157326
1596234,157330
1596328,157335
1596344,157338
1596357,157342
1596437,157346
1596453,157352
1596503,157356
1596517,157359
1596532,157363
1596614,157368
1596661,157373
1596678,157377
1596694,157381
1596783,157384
1596794,157387
1596807,157390
1596876,157394
1596923,157399
1596993,157404
1597075,157408
1597136,157413
1597153,157417
1597167,157421
1597247,157425
1597262,157429
1597344,157433
1597358,157438
1597373,157441
1597469,157445
1597480,157449
1597489,157453
1597584,157457
1597598,157461
1597612,157464
1597708,157468
1597719,157472
1597785,157476
1597800,157480
1597815,157484
1597885,157488
1597899,157492
1597980,157496
1597996,157500
1598012,157505
1598077,157509
1598093,157513
1598175,157517
1598268,157521
1598282,157525
1598297,157529
1598401,157533
1598415,157537
1598429,157541
1598501,157545
1598512,157548
1598583,157552
1598594,157556
1598605,157559
1598698,157563
1598712,157566
1598726,157570
1598809,157574
1598824,157578
1598839,157582
1598936,157586
1598947,157589
1598957,157592
1599028,157596
1599039,157600
1599050,157603
1599124,157607
1599135,157611
1599146,157615
1599220,157618
1599233,157622
1599247,157625
1599335,157628
1599348,157632
1599362,157636
1599459,157640
1599470,157644
1599481,157648
1599553,157652
1599567,157657
1599638,157660
1599651,157664
1599726,157668
1599737,157672
1599746,157676
1599817,157679
1599830,157683
1599844,157686
1599911,157689
1599924,157692
1599937,157696
1600032,157700
1600047,157704
1600061,157707
1600121,157711
1600177,157715
1600192,157719
1600208,157723
1600306,157728
1600322,157731
1600335,157735
1600399,157739
1600413,157742
1600427,157746
1600517,157750
1600533,157755
1600616,157760
1600633,157765
1600650,157770
1600710,157774
1600724,157779
1600740,157784
1600790,157788
1600805,157792
1600873,157795
1600886,157799
1600900,157803
1600982,157806
1600996,157810
1601077,157814
1601092,157819
1601162,157822
1601175,157826
1601248,157830
1601262,157834
1601276,157838
1601369,157843
1601385,157847
1601399,157851
1601486,157855
1601501,157860
1601518,157865
1601582,157870
1601598,157873
1601613,157878
1601682,157881
1601695,157884
1601709,157888
1601784,157893
1601801,157898
1601818,157903
1601886,157908
1601903,157912
1601917,157915
1602010,157919
1602067,157923
1602082,157927
1602097,157931
1602146,157935
1602161,157939
1602221,157944
1602238,157949
1602254,157953
1602317,157957
1602332,157961
1602347,157966
1602410,157971
1602471,157975
1602486,157980
1602502,157984
1602587,157988
1602601,157993
1602616,157996
1602700,158000
1602714,158003
1602728,158007
1602808,158011
1602824,158015
1602838,158019
1602936,158023
1602951,158027
1603013,158031
1603028,158035
1603043,158039
1603124,158043
1603138,158047
1603220,158051
1603234,158054
1603247,158057
1603327,158061
1603342,158065
1603356,158070
1603436,158074
1603451,158077
1603465,158081
1603548,158085
1603562,158089
1603625,158093
1603639,158096
1603717,158100
1603732,158104
1603803,158109
1603822,158114
1603838,158119
1603917,158123
1603932,158127
1603947,158131
1603982,158135
1604027,158140
1604044,158145
1604061,158149
1604138,158152
1604151,158155
1604164,158158
1604248,158163
1604264,158168
1604280,158172
1604336,158176
1604351,158180
1604412,158184
1604427,158188
1604442,158192
1604525,158196
1604540,158200
1604610,158204
1604626,158209
1604642,158213
1604703,158218
1604721,158222
1604736,158226
1604794,158231
1604810,158235
1604826,158240
1604890,158245
1604910,158249
1604968,158253
1604984,158257
1605065,158261
1605079,158264
1605093,158268
1605176,158272
1605191,158277
1605207,158281
1605253,158285
1605268,158289
1605284,158293
1605380,158297
1605394,158301
1605464,158305
1605511,158310
1605570,158314
1605584,158317
1605597,158322
1605684,158326
1605698,158329
1605712,158333
1605784,158337
1605801,158342
1605871,158346
1605885,158350
1605899,158354
1605992,158358
1606007,158361
1606020,158364
1606115,158369
1606131,158373
1606145,158377
1606202,158381
1606217,158385
1606292,158389
1606350,158394
1606367,158399
1606384,158403
1606462,158407
1606478,158411
1606553,158415
1606568,158419
1606638,158423
1606652,158426
1606666,158430
1606736,158433
1606749,158436
1606830,158440
1606844,158443
1606857,158447
1606920,158451
1606935,158455
1606950,158459
1607034,158464
1607051,158469
1607069,158474
1607139,158479
1607156,158484
1607173,158489
1607243,158494
1607260,158499
1607278,158504
1607360,158509
1607377,158513
1607391,158516
1607462,158521
1607479,158526
1607496,158531
1607586,158536
1607602,158540
1607703,158544
1607718,158547
1607731,158551
1607812,158555
1607827,158559
1607842,158563
1607928,158567
1607942,158570
1607955,158574
1608039,158579
1608111,158582
1608121,158586
1608188,158590
1608199,158594
1608210,158598
1608282,158602
1608293,158606
1608344,158612
1608363,158616
1608378,158620
1608470,158624
1608484,158628
1608498,158632
1608571,158635
1608586,158639
1608601,158643
1608677,158646
1608687,158650
1608699,158653
1608770,158657
1608784,158661
1608873,158664
1608886,158668
1608900,158672
1608966,158675
1608979,158678
1608993,158682
1609085,158685
1609098,158689
1609112,158692
1609183,158696
1609194,158700
1609203,158704
1609276,158707
1609289,158710
1609378,158714
1609392,158717
1609405,158722
1609478,158725
1609491,158729
1609505,158732
1609594,158736
1609609,158739
1609622,158742
1609693,158746
1609704,158749
1609714,158752
1609803,158756
1609875,158759
1609888,158762
1609901,158766
1609975,158771
1610044,158774
1610057,158777
1610070,158781
1610106,158786
1610126,158791
1610143,158796
1610201,158801
1610219,158805
1610234,158809
1610327,158812
1610341,158815
1610354,158819
1610416,158823
1610431,158827
1610490,158831
1610505,158836
1610521,158840
1610614,158843
1610629,158848
1610644,158852
1610704,158856
1610719,158859
1610734,158863
1610816,158868
1610833,158872
1610848,158876
1610905,158880
1610919,158884
1610935,158889
1611023,158894
1611087,158898
1611101,158902
1611115,158906
1611212,158911
1611273,158915
1611287,158919
1611303,158923
1611382,158927
1611396,158931
1611410,158934
1611493,158939
1611586,158944
1611602,158948
1611616,158952
1611711,158956
1611722,158959
1611791,158963
1611805,158966
1611897,158969
1611911,158972
1611924,158975
1612014,158980
1612087,158984
1612101,158988
1612115,158992
1612193,158996
1612204,159000
1612273,159004
1612284,159007
1612294,159010
1612383,159013
1612396,159017
1612468,159021
1612479,159024
1612489,159027
1612560,159031
1612571,159035
1612668,159039
1612679,159043
1612688,159047
1612782,159050
1612795,159054
1612809,159057
1612892,159062
1612964,159065
1612979,159070
1612997,159075
1613081,159079
1613095,159083
1613111,159087
1613191,159091
1613206,159095
1613221,159099
1613312,159103
1613326,159107
1613340,159111
1613443,159114
1613456,159117
1613469,159122
1613558,159125
1613571,159128
1613584,159131
1613676,159134
1613690,159138
1613704,159141
1613792,159146
1613809,159151
1613891,159155
